Timestamp, Left Stick X, Left Stick Y, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
7.735129,-0.4627222,-0.9531286,1,-0.3928797,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1867676,-1.005493,-0.3793945,0,0,0,0,0,0
7.740129,-0.4627222,-0.9531286,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1877441,-0.9986572,-0.3909912,0,0,0,0,0,0
7.74513,-0.4627222,-0.9531286,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.04682375,-0.02052864,-0.01245558,0.1977539,-0.973999,-0.4189453,0,0,0,0,0,0
7.75013,-0.4627222,-0.9531286,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1956787,-0.9663086,-0.4123535,0,0,0,0,0,0
7.75513,-0.4627222,-0.9531286,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1973877,-0.9622803,-0.4112549,0,0,0,0,0,0
7.76013,-0.494375,-0.937335,1,-0.4091095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2095947,-0.9639893,-0.4100342,0,0,0,0,0,0
7.76513,-0.5096791,-0.9205832,1,-0.4091095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2084961,-0.9549561,-0.3947754,0,0,0,0,0,0
7.77013,-0.5562096,-0.8796789,1,-0.4091095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.03948513,-0.01099586,0.01074595,0.2226563,-0.9372559,-0.3834229,0,0,0,0,0,0
7.77513,-0.5875376,-0.8556756,1,-0.4091095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2319336,-0.9243164,-0.3798828,0,0,0,0,0,0
7.78013,-0.618992,-0.8318937,1,-0.4091095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2397461,-0.9102783,-0.3692627,0,0,0,0,0,0
