,Left Stick X,LeftStickY,Right Stick X,Right Stick Y,Button South,Button West,L1,R1,R2,Gyroscope X,Gyroscope Y,Gyroscope Z,Accelerometer X,Accelerometer Y,Accelerometer Z
672,-0.06669273,1.0,-0.6862782,0.341264,0.0,0.0,0.0,0.0,0.0,0.2383317,-0.1488853,-0.2452522,-0.1893311,-0.7001953,-0.5721436
673,0.02745281,1.0,-0.712972,0.3432828,0.0,0.0,0.0,0.0,0.0,0.3155646,-0.125941,-0.2144375,-0.1973877,-0.7817383,-0.5449219
674,0.1059862,1.0,-0.7397394,0.3452117,0.0,0.0,0.0,0.0,0.0,0.1757776,-0.06251407,-0.06943445,-0.2056885,-0.873291,-0.4987793
675,0.1769445,1.0,-0.748677,0.3458355,0.0,0.0,0.0,0.0,0.0,0.1753007,-0.05904868,-0.04866903,-0.215332,-0.9595947,-0.440918
676,0.2483314,1.0,-0.748677,0.3458355,0.0,0.0,0.0,0.0,0.0,0.3041979,-0.09149978,-0.06178159,-0.2009277,-1.083496,-0.3841553
677,0.2722459,1.0,-0.736096,0.2982132,0.0,0.0,0.0,0.0,0.0,0.2503745,-0.06018604,-0.03931028,-0.159668,-1.097778,-0.3553467
678,0.2962267,1.0,-0.6425769,0.2460151,0.0,0.0,0.0,0.0,0.0,0.1144569,-0.02149191,-0.01074595,-0.1535645,-1.127197,-0.3195801
679,0.3283107,1.0,-0.4561781,0.1588176,0.0,0.0,0.0,0.0,0.0,0.1742833,-0.02575709,-0.01274402,-0.1617432,-1.136353,-0.2772217
680,0.3444016,1.0,-0.2695113,0.08227186,0.0,0.0,0.0,0.0,0.0,0.1166285,-0.01662825,-0.01703193,-0.1862793,-1.107666,-0.2894287
681,0.3605264,1.0,-0.06429155,0.01638804,0.0,0.0,0.0,0.0,0.0,0.09109589,-0.009899695,-0.01499374,-0.2171631,-1.077881,-0.2872314
682,0.3686016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04036887,-0.005074943,0.01061124,-0.2468262,-1.048218,-0.2734375
683,0.3766855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02366352,-0.02756505,0.06787467,-0.263916,-1.067993,-0.2474365
684,0.3847782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04848175,-0.02798946,0.08421829,-0.2460938,-1.099609,-0.241333
685,0.4172379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1614634,-0.08311544,0.2976507,-0.2080078,-1.089111,-0.2438965
686,0.4498426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2183291,-0.1320892,0.4059571,-0.2070313,-1.050659,-0.2414551
687,0.4908059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1273237,-0.08995697,0.2525715,-0.2341309,-1.021851,-0.2542725
688,0.5485454,1.0,0.007046003,-0.01372116,0.0,0.0,0.0,0.0,0.0,-0.1905734,-0.224539,0.612816,-0.2675781,-0.9244385,-0.2987061
689,0.5723898,1.0,0.06673362,-0.1048671,0.0,0.0,0.0,0.0,0.0,-0.07946686,-0.2489131,0.6308855,-0.2706299,-0.8608398,-0.3297119
690,0.5890183,1.0,0.1304016,-0.1764257,0.0,0.0,0.0,0.0,0.0,0.02499059,-0.146195,0.3111328,-0.2659912,-0.8166504,-0.3271484
691,0.6051498,0.9978961,0.2112437,-0.2409963,0.0,0.0,0.0,0.0,0.0,0.1217562,-0.2859745,0.5346568,-0.2874756,-0.7924805,-0.3009033
692,0.6134956,0.9984341,0.2581461,-0.2581461,0.0,0.0,0.0,0.0,0.0,0.07197192,-0.1284883,0.2048432,-0.300415,-0.8417969,-0.256958
