,Left Stick X,LeftStickY,Right Stick X,Right Stick Y,Gyroscope X,Gyroscope Y,Gyroscope Z,Accelerometer X,Accelerometer Y,Accelerometer Z
15110,-0.7920645,0.7761437,0.125231,0.8083089,0.03598645,0.005747836,-0.001749341,0.1665039,-0.9553223,-0.1154785
15111,-0.7920645,0.7761437,0.04835694,0.7327936,0.0,0.0,0.0,0.1660156,-0.953125,-0.1115723
15112,-0.7920645,0.7761437,-0.03928772,0.6036022,0.0,0.0,0.0,0.184082,-0.9345703,-0.1260986
15113,-0.7926962,0.7847294,-0.0715919,0.494325,0.0,0.0,0.0,0.1983643,-0.9389648,-0.09558105
15114,-0.7700843,0.8259454,-0.08596831,0.3053357,0.0,0.0,0.0,0.1678467,-0.9307861,-0.1173096
15115,-0.7068986,0.8906124,-0.0651088,0.1323179,0.04521313,0.03529393,0.04013819,0.1148682,-0.9743652,-0.107666
15116,-0.6676687,0.9315377,-0.03188915,0.04508467,0.0,0.0,0.0,0.09667969,-0.9936523,-0.1044922
15117,-0.547518,1.0,0.0,0.0,0.0,0.0,0.0,0.1403809,-0.9746094,-0.1188965
15118,-0.3202776,1.0,0.0,0.0,0.03529081,0.05789538,0.03160027,0.09301758,-0.9609375,-0.1488037
15119,-0.09812176,1.0,0.0,0.0,0.0,0.0,0.0,0.1066895,-0.9499512,-0.1966553
15120,0.2483314,1.0,0.0,0.0,0.0,0.0,0.0,0.07116699,-0.9415283,-0.2645264
15121,0.4908059,1.0,0.0,0.0,0.0,0.0,0.0,0.07165527,-1.00293,-0.2469482
15122,0.5646105,1.0,0.03222121,0.003580134,0.0,0.0,0.0,0.1130371,-1.012817,-0.1872559
15123,0.6285701,0.9728824,0.1699411,0.0113294,0.0,0.0,0.0,0.1037598,-1.11853,-0.05419922
15124,0.6447625,0.9651414,0.2897199,0.01434257,0.06172676,-0.01549417,0.01974257,0.08374023,-1.175903,0.0447998
15125,0.6447625,0.9651414,0.3450399,0.01526725,0.0,0.0,0.0,0.1081543,-1.159546,0.02380371
15126,0.6447625,0.9651414,0.4095945,0.01612577,0.0,0.0,0.0,0.1262207,-1.133423,-0.03735352
15127,0.6447625,0.9651414,0.4649353,0.01672429,-0.05822808,-0.02349116,-0.007247271,0.1263428,-1.081665,-0.07336426
15128,0.6363822,0.9645792,0.4833834,0.01690152,0.0,0.0,0.0,0.1138916,-1.036255,-0.08154297
15129,0.6280115,0.9640176,0.4926077,0.01698647,0.0,0.0,0.0,0.1137695,-1.008789,-0.1252441
15130,0.6196507,0.9634567,0.4926077,0.01698647,-0.0847181,-0.05372977,-0.03848551,0.1276855,-0.9527588,-0.1954346
15131,0.6196507,0.9634567,0.4741593,0.01681416,0.0,0.0,0.0,0.09887695,-0.9385986,-0.147583
15132,0.6196507,0.9634567,0.3911491,0.01590037,-0.03206441,-0.04728924,-0.007612415,0.0826416,-1.016602,-0.06311035
15133,0.6196507,0.9634567,0.317378,0.01483075,0.0,0.0,0.0,0.1143799,-0.9749756,-0.04382324
15134,0.6609865,0.957429,0.1791483,0.011633,0.0,0.0,0.0,0.1412354,-0.9466553,-0.05053711
15135,0.7323431,0.892418,0.04992612,0.003056701,0.0,0.0,0.0,0.1453857,-0.9165039,-0.08032227
15136,0.772543,0.8606049,0.0,0.0,0.0,0.0,0.0,0.116333,-0.9312744,-0.09265137
15137,0.8191673,0.7951917,0.0,0.0,0.0,0.0,0.0,0.1260986,-1.005737,-0.07019043
15138,0.8513149,0.7633857,0.0,0.0,0.0,0.0,0.0,0.09399414,-1.025879,-0.07250977
15139,0.9075292,0.6996371,0.0,0.0,0.0,0.0,0.0,0.07836914,-1.015991,-0.06860352
15140,0.9463074,0.6268787,0.0,0.0,-0.07572149,0.01424464,-0.0124953,0.06262207,-1.094849,-0.01599121
15141,0.9706661,0.5951821,0.0,0.0,0.0,0.0,0.0,0.08422852,-1.070679,-0.01477051
15142,0.9952292,0.5635635,0.0,0.0,0.0,0.0,0.0,0.1251221,-0.9638672,-0.06433105
15143,1.0,0.5392466,0.0,0.0,-0.02099181,0.02306793,-0.01637823,0.125,-0.8421631,-0.1751709
15144,1.0,0.5149953,0.0,0.0,0.0,0.0,0.0,0.1429443,-0.8105469,-0.2637939
15145,1.0,0.4662001,0.0,0.0,0.0,0.0,0.0,0.1762695,-0.8493652,-0.3123779
15146,1.0,0.3928797,0.0,0.0,0.1063431,-0.03483257,-0.005536302,0.1212158,-0.9377441,-0.1801758
15147,1.0,0.3444016,0.0,0.0,0.0,0.0,0.0,0.1520996,-1.011108,-0.08825684
15148,1.0,0.2962267,0.0,0.0,0.0,0.0,0.0,0.1773682,-1.007568,-0.06762695
15149,1.0,0.2962267,0.0,0.0,0.0,0.0,0.0,0.1834717,-1.014282,-0.09265137
15150,1.0,0.2962267,0.0,0.0,0.0,0.0,0.0,0.1853027,-1.021484,-0.1171875
15151,1.0,0.2962267,0.0,0.0,0.05922288,0.02024073,0.01149474,0.1313477,-1.031738,-0.09460449
15152,1.0,0.2962267,0.0,0.0,0.0,0.0,0.0,0.1057129,-1.074463,-0.06103516
15153,1.0,0.2962267,0.0,0.0,0.0,0.0,0.0,0.06079102,-1.11731,0.009643555
15154,1.0,0.2962267,0.0,0.0,-0.08146269,0.05197619,-0.06671944,0.0513916,-1.02063,-0.02941895
15155,0.9889324,0.2954977,0.0,0.0,0.0,0.0,0.0,0.07653809,-0.9825439,-0.06604004
15156,0.916082,0.2923666,0.0,0.0,0.0,0.0,0.0,0.1171875,-0.9788818,-0.07263184
15157,0.8253027,0.2878963,0.0,0.0,-0.04498245,0.048904,-0.06020728,0.1091309,-0.989502,-0.03564453
15158,0.7169388,0.2815205,0.0,0.0,0.0,0.0,0.0,0.1079102,-0.94104,-0.04992676
15159,0.453206,0.2078614,0.0,0.0,0.02898908,0.05347987,-0.08021979,0.08984375,-0.8413086,-0.1616211
15160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2192383,-0.8891602,-0.2351074
15161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727051,-0.9438477,-0.1136475
15162,-0.1847411,-0.1088201,0.0,0.0,0.0,0.0,0.0,0.1102295,-1.030396,-0.1862793
15163,-0.5204304,-0.3337933,0.0,0.0,0.0,0.0,0.0,-0.006225586,-1.097046,-0.1293945
15164,-0.8176712,-0.6596672,0.0,0.0,0.05974592,0.003460189,-0.02422132,0.07409668,-1.028931,-0.09301758
15165,-0.8382716,-0.7031947,0.0,0.0,0.0,0.0,0.0,0.3234863,-1.10498,0.09899902
15166,-0.8228048,-0.7274072,0.0,0.0,0.0,0.0,0.0,0.1820068,-1.063477,-0.08825684
15167,-0.8234377,-0.7359226,0.0,0.0,-0.04998118,0.01899285,-0.0252405,0.1478271,-1.095093,-0.2109375
15168,-0.8154141,-0.7438167,0.0,0.0,0.0,0.0,0.0,0.1760254,-1.124512,-0.1351318
15169,-0.7834626,-0.7755088,0.0,0.0,0.0,0.0,0.0,0.1584473,-1.082031,-0.08679199
15170,-0.711675,-0.8389018,-0.00475487,0.01034884,-0.06997365,0.04573278,0.01299511,0.144043,-1.077637,-0.06396484
15171,-0.6478819,-0.886366,-0.02058913,0.05934514,0.0,0.0,0.0,0.1544189,-1.039063,-0.0234375
15172,-0.520642,-0.965771,-0.03503053,0.1380615,0.0,0.0,0.0,0.1724854,-0.9130859,-0.07055664
15173,-0.3524597,-1.0,-0.04382265,0.2191132,-0.07996337,0.03248512,-0.05297574,0.1671143,-0.817749,-0.1677246
15174,-0.2403741,-1.0,-0.04602497,0.246369,0.0,0.0,0.0,0.206543,-0.8223877,-0.2276611
15175,-0.06669273,-1.0,-0.04669911,0.2554716,0.0,0.0,0.0,0.2668457,-0.9074707,-0.2235107
15176,0.01960851,-1.0,-0.04669911,0.2554716,0.0,0.0,0.0,0.2481689,-0.9571533,-0.1601563
15177,0.07454614,-1.0,-0.05720473,0.2478871,0.0,0.0,0.0,0.2226563,-1.028198,-0.09680176
15178,0.09812176,-1.0,-0.05560609,0.1861595,0.0,0.0,0.0,0.2216797,-1.057373,-0.09655762
15179,0.113854,-1.0,-0.04881565,0.1422021,0.0,0.0,0.0,0.2005615,-1.013184,-0.1119385
15180,0.1296006,-1.0,-0.03586131,0.08263692,0.0,0.0,0.0,0.1610107,-0.9622803,-0.1191406
15181,0.1296006,-1.0,-0.01294819,0.02082969,0.01624388,0.009246519,0.007747083,0.1522217,-0.9630127,-0.09790039
15182,0.1296006,-1.0,0.0,0.0,0.0,0.0,0.0,0.1373291,-0.9874268,-0.07763672
15183,0.1374799,-1.0,0.0,0.0,0.0,0.0,0.0,0.1270752,-1.019531,-0.0255127
15184,0.1453634,-1.0,0.0,0.0,0.0,0.0,0.0,0.131958,-1.022583,-0.01245117
15185,0.1532514,-1.0,0.0,0.0,0.0,0.0,0.0,0.1536865,-1.08252,-0.01977539
15186,0.1848525,-1.0,0.0,0.0,0.0,0.0,0.0,0.1929932,-1.09729,-0.0480957
15187,0.2165419,-1.0,0.0,0.0,0.0,0.0,0.0,0.1654053,-0.9506836,-0.137085
15188,0.2403741,-1.0,0.0,0.0,0.0,0.0,0.0,0.1383057,-0.850708,-0.2351074
15189,0.2562958,-1.0,-0.002595896,0.01520453,0.0,0.0,0.0,0.1846924,-0.8253174,-0.3273926
15190,0.2642672,-1.0,-0.003940752,0.02420748,0.02698764,-0.03523386,-0.05247597,0.2219238,-0.9407959,-0.1943359
15191,0.2722459,-1.0,-0.003940752,0.02420748,0.0,0.0,0.0,0.2125244,-1.04248,-0.1118164
15192,0.2962267,-1.0,-0.005370171,0.02565748,0.0,0.0,0.0,0.1708984,-1.104736,-0.07348633
15193,0.3042357,-1.0,-0.005370171,0.02565748,0.0,0.0,0.0,0.1495361,-1.082642,-0.0177002
15194,0.3202776,-1.0,-0.005370171,0.02565748,0.0,0.0,0.0,0.1929932,-1.009277,-0.06872559
15195,0.3444016,-1.0,0.0,0.0,0.0,0.0,0.0,0.2132568,-0.9376221,-0.1591797
15196,0.3524597,-1.0,0.0,0.0,0.0,0.0,0.0,0.2264404,-0.9351807,-0.1616211
15197,0.3766855,-1.0,0.0,0.0,0.0,0.0,0.0,0.2104492,-0.9804688,-0.1101074
15198,0.4091095,-1.0,0.0,0.0,-0.0209921,0.009996235,0.01174558,0.1452637,-1.024414,-0.03125
15199,0.4253754,-1.0,0.0,0.0,0.0,0.0,0.0,0.1290283,-1.023193,-0.00402832
15200,0.4743927,-1.0,0.0,0.0,0.0,0.0,0.0,0.1236572,-1.037231,-0.02746582
15201,0.5320019,-1.0,0.0,0.0,-0.07471578,0.01299405,0.04123111,0.1416016,-1.064453,-0.06140137
15202,0.5723898,-1.0,0.0,0.0,0.0,0.0,0.0,0.1524658,-1.058228,-0.08618164
15203,0.6363822,-0.9645792,0.0,0.0,0.0,0.0,0.0,0.1507568,-0.9224854,-0.1600342
15204,0.6760875,-0.9321206,0.0,0.0,-0.0594776,-0.01074595,-0.02224163,0.1320801,-0.8677979,-0.2282715
15205,0.6839312,-0.923907,0.0,0.0,0.0,0.0,0.0,0.1478271,-0.8721924,-0.2808838
15206,0.691781,-0.91571,0.0,0.0,0.0,0.0,0.0,0.1873779,-0.901123,-0.2297363
15207,0.7002302,-0.9163012,0.0,0.0,0.02422132,-0.0355246,-0.01868502,0.2248535,-0.9934082,-0.1778564
15208,0.7002302,-0.9163012,0.0,0.0,0.0,0.0,0.0,0.2200928,-1.028442,-0.1549072
15209,0.7002302,-0.9163012,0.0,0.0,0.0,0.0,0.0,0.2104492,-1.004272,-0.1071777
15210,0.7002302,-0.9163012,0.0,0.0,0.0,0.0,0.0,0.208252,-0.9732666,-0.1181641
15211,0.7002302,-0.9163012,0.0,0.0,0.0,0.0,0.0,0.178833,-0.9276123,-0.1439209
15212,0.7002302,-0.9163012,0.0,0.0,0.03523673,-0.01549417,0.007497177,0.1398926,-0.956543,-0.0637207
15213,0.7002302,-0.9163012,0.0,0.0,0.0,0.0,0.0,0.1170654,-0.9971924,0.01660156
15214,0.691781,-0.91571,0.0,0.0,0.0,0.0,0.0,0.1090088,-1.054199,0.04858398
15215,0.648488,-0.8951521,0.0,0.0,0.0,0.0,0.0,0.1077881,-1.18457,0.02062988
15216,0.5511723,-0.8091677,0.0,0.0,0.0,0.0,0.0,0.1394043,-1.164551,-0.0009765625
15217,0.3252356,-0.5883476,0.0,0.0,0.0,0.0,0.0,0.1745605,-1.108398,-0.0480957
15218,0.06287039,-0.2487481,0.0,0.0,-0.1132735,0.02099366,-0.03483564,0.1744385,-0.9350586,-0.1202393
15219,-0.009199293,-0.01399892,0.0,0.0,0.0,0.0,0.0,0.197998,-0.8649902,-0.2767334
15220,-0.1258881,-0.02130413,0.0,0.0,0.0,0.0,0.0,0.133667,-0.8183594,-0.4730225
15221,-0.3081582,0.0146742,0.0,0.0,0.0,0.0,0.0,0.1531982,-0.8747559,-0.3414307
15222,-0.6339675,0.1195482,0.0,0.0,0.0,0.0,0.0,0.1993408,-0.9848633,-0.1605225
15223,-0.9221815,0.2295726,0.0,0.0,0.0,0.0,0.0,0.180542,-0.9766846,-0.1411133
15224,-1.0,0.2722459,0.0,0.0,0.0,0.0,0.0,0.1798096,-0.9349365,-0.1323242
15225,-1.0,0.2722459,0.0,0.0,0.0,0.0,0.0,0.1873779,-0.9165039,-0.08972168
15226,-1.0,0.2722459,0.0,0.0,0.03523386,0.00674691,0.008745994,0.1802979,-0.8924561,-0.1174316
15227,-1.0,0.2802319,0.0,0.0,0.0,0.0,0.0,0.1988525,-0.934082,-0.09619141
15228,-1.0,0.2802319,0.0,0.0,0.0,0.0,0.0,0.1943359,-1.073975,-0.09631348
15229,-1.0,0.2882255,0.0,0.0,0.02873684,0.02024073,0.04198077,0.1689453,-1.02417,0.02539063
15230,-0.9429875,0.2856352,0.0,0.0,0.0,0.0,0.0,0.1530762,-1.070801,0.05700684
15231,-0.7957353,0.2474775,0.0,0.0,0.0,0.0,0.0,0.1420898,-1.106445,0.01330566
15232,-0.6848707,0.2110142,0.0,0.0,0.0,0.0,0.0,0.05236816,-1.147461,-0.1217041
15233,-0.5178767,0.1494543,0.0,0.0,0.0,0.0,0.0,0.1055908,-1.096436,-0.1202393
15234,-0.3225491,0.08139091,0.0,0.0,-0.1104954,0.01845434,0.03044966,0.1131592,-1.078125,-0.05859375
15235,-0.1928972,0.046393,0.0,0.0,0.0,0.0,0.0,0.1281738,-0.9475098,-0.1446533
15236,-0.006235885,0.001119261,0.0,0.0,0.0,0.0,0.0,0.1386719,-0.8425293,-0.3103027
15237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893311,-0.8393555,-0.3813477
15238,0.0,0.0,0.0,0.0,0.009246519,-0.01499435,-0.04923147,0.2694092,-0.8865967,-0.3044434
15239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539063,-0.9315186,-0.2463379
15240,0.0,0.0,0.0,0.0,0.05747836,-0.01099586,0.01349492,0.2443848,-0.9805908,-0.1855469
15241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633057,-0.9511719,-0.1768799
15242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416992,-0.9205322,-0.1984863
15243,0.0,0.0,0.0,0.0,0.08071961,-0.04848175,0.02649003,0.1846924,-0.8741455,-0.2084961
15244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893311,-0.963623,-0.2530518
15245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287842,-0.9814453,-0.07092285
15246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08654785,-0.9833984,0.005859375
15247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05541992,-0.9675293,0.05859375
15248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01647949,-1.100464,0.2592773
15249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03930664,-1.312256,0.3502197
15250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826416,-1.083496,0.1151123
15251,0.0,0.0,0.0,0.0,-0.08346857,0.1162062,0.03048852,0.1160889,-0.9239502,-0.1179199
15252,0.0,0.0,0.0,0.0,-0.03248777,0.09471434,0.00549793,0.1381836,-0.8830566,-0.3518066
15253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1650391,-0.8179932,-0.4613037
15254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1865234,-0.8846436,-0.3695068
15255,0.0,0.0,0.0,0.0,0.08845949,-0.01324393,-0.01774187,0.1865234,-1.044922,-0.1990967
15256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1915283,-1.138306,-0.1416016
15257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1855469,-1.118896,-0.09912109
15258,0.0,0.0,0.0,0.0,-0.009495651,-0.004747826,0.01349382,0.25354,-0.9678955,-0.1478271
15259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225708,-1.048218,-0.210083
15260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196289,-0.9354248,-0.0802002
15261,0.0,0.0,0.0,0.0,-0.02076113,0.01683958,0.0002306792,0.1097412,-0.9549561,0.05029297
15262,0.05912805,-0.003478121,0.0,0.0,0.0,0.0,0.0,0.06860352,-0.9645996,0.05737305
15263,0.2434638,-0.008026278,0.0,0.0,0.0,0.0,0.0,0.04711914,-0.9622803,0.01025391
15264,0.4280408,-0.01633743,0.0,0.0,0.000922717,0.08027638,0.01637823,0.1132813,-0.9483643,-0.002075195
15265,0.5665958,-0.03167306,0.0,0.0,0.0,0.0,0.0,0.2572021,-1.072021,0.07397461
15266,0.7605721,-0.05619991,0.0,0.0,0.0,0.0,0.0,0.2105713,-1.192261,-0.09594727
15267,0.9080862,-0.05796295,0.0,0.0,-0.06397591,0.05997742,0.07872036,0.1755371,-0.9382324,-0.3198242
15268,0.9726377,-0.05859263,0.0,0.0,0.0,0.0,0.0,0.1750488,-0.9006348,-0.3079834
15269,1.0,-0.05884144,0.0,0.0,0.0,0.0,0.0,0.1242676,-0.8737793,-0.3334961
15270,1.0,-0.05884144,0.0,0.0,0.0,0.0,0.0,0.1262207,-0.8552246,-0.3022461
15271,1.0,-0.05884144,0.0,0.0,0.0,0.0,0.0,0.1306152,-0.9019775,-0.2277832
15272,1.0,-0.07454614,0.0,0.0,0.0,0.0,0.0,0.1917725,-1.077026,-0.2402344
15273,1.0,-0.08240198,0.0,0.0,0.0,0.0,0.0,0.1577148,-1.072388,-0.1431885
15274,1.0,-0.08240198,0.0,0.0,0.01453279,-0.05259487,0.004152226,0.09667969,-1.054565,-0.06982422
15275,1.0,-0.08240198,0.0,0.0,0.0,0.0,0.0,0.1066895,-1.05542,-0.04589844
15276,1.0,-0.08240198,0.0,0.0,0.0,0.0,0.0,0.09729004,-0.9952393,-0.04467773
15277,1.0,-0.08240198,0.0,0.0,0.0,0.0,0.0,0.1077881,-0.9604492,-0.05053711
15278,1.0,-0.07454614,0.0,0.0,0.0,0.0,0.0,0.1282959,-0.9545898,0.03088379
15279,0.9815469,-0.003910546,0.0,0.0,-0.05597892,0.05472939,0.02798946,0.1072998,-1.371338,0.2158203
15280,0.9454219,0.08948438,0.0,0.0,0.0,0.0,0.0,0.1011963,-1.331665,0.1547852
15281,0.8954915,0.244225,0.0,0.0,0.0,0.0,0.0,0.09851074,-0.9749756,-0.06726074
15282,0.8574818,0.3686008,0.0,0.0,-0.1769334,0.06197666,0.02624012,0.1131592,-0.9362793,-0.2032471
15283,0.8423017,0.4075654,0.0,0.0,0.0,0.0,0.0,0.09143066,-0.8537598,-0.265625
15284,0.8166856,0.4218898,0.0,0.0,0.0,0.0,0.0,0.09741211,-0.8006592,-0.2894287
15285,0.7456151,0.4167797,0.0,0.0,-0.002249153,-0.02873918,-0.04048476,0.1772461,-0.8118896,-0.4023438
15286,0.6663455,0.4103484,0.0,0.0,0.0,0.0,0.0,0.1697998,-0.7897949,-0.366333
15287,0.5165533,0.3720629,0.0,0.0,0.0,0.0,0.0,0.1694336,-0.9334717,-0.234375
15288,0.3348697,0.3017142,0.0,0.0,0.1065738,-0.05213351,0.001845434,0.1719971,-0.9447021,-0.1237793
15289,0.2137075,0.2195625,0.0,0.0,0.0,0.0,0.0,0.1571045,-0.8969727,-0.09765625
15290,0.03982164,0.05523647,0.0,0.0,0.0,0.0,0.0,0.1530762,-0.8913574,-0.1289063
15291,0.0,0.0,0.0,0.0,0.1691863,-0.02224163,-0.0004998118,0.199707,-0.9178467,-0.1118164
15292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19104,-0.9541016,-0.06005859
15293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1496582,-1.070068,0.001831055
15294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1889648,-1.137573,0.07421875
15295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342773,-1.273926,0.1186523
15296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08276367,-1.157104,0.002929688
15297,0.0,0.0,0.0,0.0,-0.05223033,0.0209921,0.05397968,0.07409668,-1.008301,-0.1065674
15298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07775879,-1.021973,-0.1306152
15299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05310059,-0.9890137,-0.1793213
15300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05419922,-0.9403076,-0.2232666
15301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07763672,-0.8930664,-0.2088623
15302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134033,-0.9697266,-0.161499
15303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478271,-1.048218,-0.1616211
15304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1340332,-0.9953613,-0.1398926
15305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1604004,-0.9724121,-0.1437988
15306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2108154,-1.00647,-0.2362061
15307,-0.04072749,0.002599627,0.0,0.0,0.004998118,-0.06322619,-0.01924275,0.1445313,-0.9313965,-0.1258545
15308,-0.1114376,0.03105639,0.0,0.0,0.0,0.0,0.0,0.0880127,-0.8980713,0.04321289
15309,-0.2361943,0.125044,0.0,0.0,0.0,0.0,0.0,0.05664063,-1.067261,0.1947021
15310,-0.3442221,0.3108025,0.0,0.0,-0.06447572,0.05722845,0.004248401,0.08312988,-1.245117,0.2314453
15311,-0.3939886,0.5024258,0.0,0.0,0.0,0.0,0.0,0.08435059,-1.203979,0.1928711
15312,-0.4323294,0.8529742,0.0,0.0,0.0,0.0,0.0,0.07128906,-1.072388,0.02111816
15313,-0.3444016,1.0,0.0,0.0,-0.1296417,0.1086499,0.04382905,0.0513916,-0.9365234,-0.2269287
15314,-0.2086106,1.0,0.0,0.0,0.0,0.0,0.0,0.01306152,-0.9031982,-0.2850342
15315,-0.01960851,1.0,0.0,0.0,0.0,0.0,0.0,0.1069336,-0.8933105,-0.3114014
15316,0.113854,1.0,0.0,0.0,-0.05028807,0.001614755,-0.03944615,0.1334229,-0.8931885,-0.3894043
15317,0.1927661,1.0,0.0,0.0,0.0,0.0,0.0,0.1159668,-0.9309082,-0.3225098
15318,0.2483314,1.0,0.0,0.0,-0.01474325,-0.03923203,-0.01974096,0.1173096,-0.9904785,-0.255127
15319,0.3686016,1.0,0.0,0.0,0.0006920377,-0.03298713,0.03344849,0.119751,-1.018188,-0.06970215
15320,0.4091095,1.0,0.0,0.0,0.0,0.0,0.0,0.1201172,-1.028198,-0.04003906
15321,0.4908059,1.0,0.0,0.0,0.0,0.0,0.0,0.1412354,-1.100342,-0.01513672
15322,0.6112997,0.9628969,0.0,0.0,-0.07996988,0.03498682,0.05223033,0.1925049,-1.035767,-0.1077881
15323,0.6893774,0.8806496,0.0,0.0,0.0,0.0,0.0,0.3179932,-1.013672,-0.1882324
15324,0.8019298,0.7939504,0.0,0.0,0.0,0.0,0.0,0.4204102,-1.032471,-0.3426514
15325,0.8587738,0.7469335,0.0,0.0,0.0,0.0,0.0,0.2719727,-0.9367676,-0.399292
15326,0.9063369,0.6827472,0.0,0.0,0.0,0.0,0.0,0.1295166,-0.9169922,-0.1480713
15327,0.9297888,0.6424721,0.01268743,0.0,-0.09571396,-0.01974257,-0.008496801,0.1116943,-0.8845215,-0.06567383
15328,0.9374622,0.6263045,0.1789112,-0.006970565,0.0,0.0,0.0,0.08166504,-0.9195557,-0.12854
15329,0.954028,0.6107376,0.5022222,-0.03758125,0.0,0.0,0.0,0.09936523,-0.9312744,-0.1815186
15330,0.962338,0.6029587,0.7522144,-0.093559,0.0,0.0,0.0,0.1291504,-0.9404297,-0.175415
15331,0.962338,0.6029587,1.0,-0.2006854,0.0,0.0,0.0,-0.08483887,-0.9733887,-0.05383301
15332,0.962338,0.6029587,1.0,-0.2642672,-0.01476347,0.0177623,0.02399064,0.007080078,-0.9771729,0.0592041
15333,0.962338,0.6029587,1.0,-0.2802319,0.0,0.0,0.0,0.06604004,-0.9560547,-0.1379395
15334,0.9712184,0.6035143,1.0,-0.2882255,0.0,0.0,0.0,0.1333008,-0.9190674,-0.2878418
15335,0.9712184,0.6035143,1.0,-0.2882255,0.03298758,-0.05248024,-0.0009996236,0.1119385,-0.9250488,-0.2443848
15336,0.9712184,0.6035143,1.0,-0.2882255,0.0,0.0,0.0,0.09838867,-0.9610596,-0.1988525
15337,0.9712184,0.6035143,1.0,-0.2882255,0.0,0.0,0.0,0.1063232,-0.9899902,-0.1816406
15338,0.9712184,0.6035143,1.0,-0.2882255,0.0,0.0,0.0,0.1364746,-0.9938965,-0.1998291
15339,0.9712184,0.6035143,1.0,-0.2882255,0.07247271,-0.06022732,0.02823937,0.1462402,-1.002686,-0.1730957
15340,0.9712184,0.6035143,1.0,-0.2802319,0.0,0.0,0.0,0.1400146,-1.01355,-0.125
15341,0.9545932,0.6190876,1.0,-0.2086106,0.0,0.0,0.0,0.1422119,-1.023926,-0.1387939
15342,0.9391946,0.6514414,1.0,-0.1296006,0.0,0.0,0.0,0.1286621,-1.042969,-0.1229248
15343,0.8993645,0.7075,1.0,0.07454614,0.0,0.0,0.0,0.07971191,-1.0354,-0.1131592
15344,0.8674718,0.7475448,1.0,0.3283107,0.03148814,-0.01599398,0.008996612,0.03356934,-1.036255,-0.07299805
15345,0.8513149,0.7633857,0.9473591,0.5113361,0.0,0.0,0.0,0.006225586,-1.044678,-0.07019043
15346,0.8191673,0.7951917,0.8092968,0.7774033,0.0,0.0,0.0,0.0489502,-1.022339,-0.09814453
15347,0.8037875,0.8197833,0.6263045,0.9374622,-0.02837355,-0.02145317,-0.03921547,0.08776855,-0.9744873,-0.1156006
15348,0.7878387,0.8358289,0.5222183,0.9926133,0.0,0.0,0.0,0.1240234,-1.036377,-0.0982666
15349,0.7719339,0.851927,0.4172379,1.0,0.0,0.0,0.0,0.1258545,-1.022339,-0.1047363
15350,0.763997,0.8599966,0.3686016,1.0,0.0,0.0,0.0,0.1148682,-0.9812012,-0.114624
15351,0.7566752,0.8767824,0.2962267,1.0,0.0,0.0,0.0,0.09240723,-0.9586182,-0.09912109
15352,0.7402433,0.8842907,0.2562958,1.0,0.002748965,0.01299511,-0.02798946,0.008300781,-0.9091797,-0.02441406
15353,0.7402433,0.8842907,0.2324234,1.0,0.0,0.0,0.0,0.04040527,-0.9887695,-0.0004882813
15354,0.7402433,0.8842907,0.1767094,0.9934997,0.0,0.0,0.0,0.1140137,-0.9042969,-0.1894531
15355,0.7402433,0.8842907,0.1507981,0.9009219,0.0,0.0,0.0,0.1010742,-0.9216309,-0.1566162
15356,0.7402433,0.8842907,0.1239335,0.7623788,0.0,0.0,0.0,0.08654785,-0.9880371,-0.1315918
