Timestamp, Left Stick X, LeftStickY, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
6.420052,0.2403741,1,-0.2210414,-0.9035553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1105957,-1.156494,0.01208496,0,0,0,0,0,0
6.430052,0.2483314,1,-0.2802319,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1185303,-1.202637,-0.003295898,0,0,0,0,0,0
6.440053,0.2562958,1,-0.2882255,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08766584,0.01984016,0.01776387,-0.06738281,-1.041382,-0.0447998,0,0,0,0,0,0
6.450053,0.2722459,1,-0.2962267,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006347656,-1.052002,0.008544922,0,0,0,0,0,0
6.460053,0.2962267,1,-0.2962267,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06408691,-1.075806,-0.001953125,0,0,0,0,0,0
6.470053,0.3122526,1,-0.2962267,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1526925,0.03248777,0.01149567,-0.02783203,-1.013672,-0.09216309,0,0,0,0,0,0
6.480053,0.3283107,1,-0.2642672,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05114746,-0.9530029,-0.1242676,0,0,0,0,0,0
6.490054,0.3444016,1,-0.1848525,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05065918,-0.930542,-0.1213379,0,0,0,0,0,0
6.500054,0.3524597,1,-0.08240198,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.08996613,-0.006497554,-0.04423334,-0.0526123,-0.8852539,-0.182373,0,0,0,0,0,0
6.510054,0.3605264,1,-0.02745281,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.05090332,-0.9118652,-0.2440186,0,0,0,0,0,0
6.520054,0.3605264,1,0.05884144,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0201416,-0.9284668,-0.2303467,0,0,0,0,0,0
6.530055,0.3605264,1,0.06669273,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674746,-0.03723598,-0.01599398,0.08532715,-0.8828125,-0.2116699,0,0,0,0,0,0
6.540055,0.3605264,1,0.06669273,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1107178,-0.8845215,-0.2039795,0,0,0,0,0,0
6.550055,0.3766855,1,0.01176485,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08776855,-0.8591309,-0.2474365,0,0,0,0,0,0
